Date,Block_ID,TRT_ID,Plot_ID,Mean,Std Dev,Min,Max,Q1 (25%),Q2 (50%),Q3 (75%),Q4 (100%)
2024-07-09,4,9,1104,0.7314989,0.19988209,0.003921569,0.90588236,0.5490196347236633,0.8745098114013672,0.9058823585510254,0.9058823585510254
2024-07-09,2,29,1103,0.33801183,0.10607589,0.003921569,0.5921569,0.27843138575553894,0.33725491166114807,0.41960784792900085,0.5921568870544434
2024-07-09,2,4,1102,0.7554489,0.23147386,0.003921569,0.90588236,0.6941176652908325,0.9019607901573181,0.9058823585510254,0.9058823585510254
2024-07-09,2,18,1101,0.14483544,0.08184073,0.047058824,0.32941177,0.07450980693101883,0.11372549086809158,0.24313725531101227,0.3294117748737335
2024-07-09,4,1,1204,0.6681064,0.20477238,0.003921569,0.90588236,0.5254902243614197,0.6627451181411743,0.8823529481887817,0.9058823585510254
2024-07-09,4,18,1206,0.11554689,0.085001506,0.043137256,0.39607844,0.062745101749897,0.07450980693101883,0.11372549086809158,0.3960784375667572
2024-07-09,2,22,1203,0.10739471,0.07642236,0.043137256,0.32156864,0.0470588244497776,0.08235294371843338,0.12941177189350128,0.32156863808631897
2024-07-09,2,13,1201,0.12734877,0.09240048,0.043137256,0.32156864,0.05882352963089943,0.07450980693101883,0.24313725531101227,0.32156863808631897
2024-07-09,4,29,1205,0.42435303,0.07633819,0.003921569,0.6,0.41960784792900085,0.41960784792900085,0.42352941632270813,0.6000000238418579
2024-07-09,2,24,1202,0.23966885,0.27605242,0.003921569,0.90588236,0.062745101749897,0.08235294371843338,0.35196079313755035,0.9058823585510254
2024-07-09,4,14,1304,0.35047314,0.10515286,0.003921569,0.6313726,0.29411765933036804,0.3843137323856354,0.41960784792900085,0.6313725709915161
2024-07-09,4,23,1306,0.09074741,0.07534436,0.003921569,0.41960785,0.054901961237192154,0.06666667014360428,0.08235294371843338,0.41960784792900085
2024-07-09,4,22,1305,0.23937911,0.07966112,0.09411765,0.41960785,0.13333334028720856,0.2549019753932953,0.3019607961177826,0.41960784792900085
2024-07-09,2,27,1303,0.065466575,0.055722706,0.043137256,0.38431373,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.3843137323856354
2024-07-09,2,28,1302,0.7875964,0.19902308,0.003921569,0.90588236,0.7058823704719543,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-09,2,30,1301,0.08179021,0.09194772,0.003921569,0.5803922,0.0470588244497776,0.0470588244497776,0.05882352963089943,0.5803921818733215
2024-07-09,3,9,1506,0.88012695,0.08249076,0.42352942,0.90588236,0.9058823585510254,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-09,3,32,1505,0.86605364,0.100565925,0.46666667,0.90588236,0.9058823585510254,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-09,4,33,1504,0.70773745,0.2141439,0.003921569,0.90588236,0.5549019873142242,0.7960784435272217,0.9058823585510254,0.9058823585510254
2024-07-09,2,9,1503,0.8538382,0.11109323,0.42352942,0.90588236,0.886274516582489,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-09,1,3,1502,0.44110322,0.14294231,0.003921569,0.8980392,0.35196079313755035,0.42352941632270813,0.48627451062202454,0.8980392217636108
2024-07-09,1,20,1501,0.13684462,0.15874787,0.043137256,0.73333335,0.0470588244497776,0.054901961237192154,0.12941177189350128,0.7333333492279053
2024-07-09,1,31,1601,0.0824749,0.08629425,0.043137256,0.41960785,0.0470588244497776,0.0470588244497776,0.054901961237192154,0.41960784792900085
2024-07-09,1,32,1602,0.7087601,0.24599762,0.003921569,0.90588236,0.42352941632270813,0.8784313797950745,0.9058823585510254,0.9058823585510254
2024-07-09,1,34,1603,0.6708819,0.2020964,0.41960785,0.90588236,0.42352941632270813,0.7137255072593689,0.886274516582489,0.9058823585510254
2024-07-09,3,22,1604,0.13887982,0.09058535,0.043137256,0.41960785,0.07058823853731155,0.10588235408067703,0.239215686917305,0.41960784792900085
2024-07-09,3,14,1605,0.52986646,0.17190893,0.003921569,0.90588236,0.41960784792900085,0.48627451062202454,0.6078431606292725,0.9058823585510254
2024-07-09,3,6,1606,0.6690829,0.22071886,0.003921569,0.90588236,0.42352941632270813,0.7058823704719543,0.8901960849761963,0.9058823585510254
2024-07-09,1,14,1701,0.069344155,0.057029583,0.043137256,0.39607844,0.0470588244497776,0.0470588244497776,0.05882352963089943,0.3960784375667572
2024-07-09,1,35,1702,0.5559923,0.2503313,0.003921569,0.90588236,0.37254902720451355,0.46666666865348816,0.8196078538894653,0.9058823585510254
2024-07-09,1,33,1703,0.69352293,0.21735357,0.003921569,0.90588236,0.42352941632270813,0.7960784435272217,0.9019607901573181,0.9058823585510254
2024-07-09,3,13,1704,0.38697726,0.23904386,0.003921569,0.90588236,0.250980406999588,0.3294117748737335,0.42352941632270813,0.9058823585510254
2024-07-09,3,21,1705,0.7746386,0.15989183,0.41960785,0.90588236,0.6000000238418579,0.8980392217636108,0.9058823585510254,0.9058823585510254
2024-07-09,3,10,1706,0.29502475,0.2063676,0.003921569,0.90588236,0.12941177189350128,0.250980406999588,0.33137255907058716,0.9058823585510254
2024-07-09,3,4,1806,0.5965101,0.1611813,0.003921569,0.90588236,0.42352941632270813,0.5803921818733215,0.7137255072593689,0.9058823585510254
2024-07-09,3,18,1805,0.40519926,0.05334439,0.003921569,0.5568628,0.41960784792900085,0.41960784792900085,0.41960784792900085,0.5568627715110779
2024-07-09,3,8,1804,0.7787619,0.21521384,0.105882354,0.90588236,0.6784313917160034,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-09,1,7,1803,0.50439554,0.20621185,0.003921569,0.90588236,0.3294117748737335,0.42352941632270813,0.6784313917160034,0.9058823585510254
2024-07-09,1,18,1802,0.2521065,0.15283227,0.003921569,0.7058824,0.08235294371843338,0.3137255012989044,0.37254902720451355,0.7058823704719543
2024-07-09,1,25,1801,0.09063782,0.0794719,0.043137256,0.37254903,0.0470588244497776,0.054901961237192154,0.08235294371843338,0.37254902720451355
2024-07-09,3,19,1906,0.34243292,0.11956426,0.003921569,0.85882354,0.2705882489681244,0.3137255012989044,0.41960784792900085,0.8588235378265381
2024-07-09,3,31,1905,0.2902235,0.22439088,0.003921569,0.90588236,0.0941176488995552,0.2549019753932953,0.3843137323856354,0.9058823585510254
2024-07-09,3,23,1904,0.23255399,0.13357449,0.003921569,0.4862745,0.08431372791528702,0.27843138575553894,0.3294117748737335,0.48627451062202454
2024-07-09,1,2,1903,0.30397186,0.17375386,0.003921569,0.90588236,0.24313725531101227,0.27843138575553894,0.3960784375667572,0.9058823585510254
2024-07-09,1,29,1902,0.29897928,0.17649826,0.003921569,0.73333335,0.11372549086809158,0.3176470696926117,0.42352941632270813,0.7333333492279053
2024-07-09,1,22,1901,0.10963939,0.10791193,0.003921569,0.42352942,0.0470588244497776,0.05882352963089943,0.08627451211214066,0.42352941632270813
2024-07-09,3,1,2005,0.8356089,0.1382775,0.41960785,0.90588236,0.8784313797950745,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-09,3,29,2006,0.37801367,0.25313184,0.003921569,0.9019608,0.08627451211214066,0.41960784792900085,0.5568627715110779,0.9019607901573181
2024-07-09,1,6,2001,0.24459475,0.15687917,0.003921569,0.5803922,0.0676470622420311,0.2705882489681244,0.41960784792900085,0.5803921818733215
2024-07-09,1,16,2002,0.08450525,0.059330985,0.043137256,0.39607844,0.054901961237192154,0.07058823853731155,0.08235294371843338,0.3960784375667572
2024-07-09,1,28,2003,0.81985354,0.13693897,0.41960785,0.90588236,0.772549033164978,0.8980392217636108,0.9058823585510254,0.9058823585510254
2024-07-09,3,3,2004,0.34343785,0.11679067,0.003921569,0.6784314,0.27843138575553894,0.3294117748737335,0.42352941632270813,0.6784313917160034
2024-07-09,3,15,2206,0.15441838,0.10351019,0.003921569,0.41960785,0.054901961237192154,0.11372549086809158,0.250980406999588,0.41960784792900085
2024-07-09,3,16,2204,0.1269958,0.09381114,0.043137256,0.38431373,0.054901961237192154,0.08235294371843338,0.239215686917305,0.3843137323856354
2024-07-09,1,27,2202,0.074420065,0.0670784,0.003921569,0.3372549,0.0470588244497776,0.0470588244497776,0.05882352963089943,0.33725491166114807
2024-07-09,3,17,2205,0.6264108,0.13638961,0.42352942,0.90588236,0.5411764979362488,0.5921568870544434,0.7254902124404907,0.9058823585510254
2024-07-09,1,12,2203,0.2586703,0.12808071,0.003921569,0.46666667,0.11372549086809158,0.30980393290519714,0.35686275362968445,0.46666666865348816
2024-07-09,1,9,2201,0.89199996,0.0505143,0.42352942,0.90588236,0.9058823585510254,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-09,3,33,2305,0.8134118,0.12218714,0.42352942,0.90588236,0.7333333492279053,0.8823529481887817,0.9058823585510254,0.9058823585510254
2024-07-09,1,4,2301,0.74775916,0.25376683,0.003921569,0.90588236,0.5568627715110779,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-09,1,30,2302,0.21893267,0.10819109,0.003921569,0.42352942,0.10588235408067703,0.24705882370471954,0.2862745225429535,0.42352941632270813
2024-07-09,1,5,2303,0.22001505,0.1699816,0.003921569,0.7254902,0.06862745434045792,0.13333334028720856,0.37254902720451355,0.7254902124404907
2024-07-09,3,25,2304,0.21846367,0.13329531,0.003921569,0.4862745,0.07058823853731155,0.2549019753932953,0.32549020648002625,0.48627451062202454
2024-07-09,3,27,2306,0.04714597,0.0008221334,0.047058824,0.05490196,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.054901961237192154
2024-07-09,3,26,2406,0.048504565,0.006949684,0.043137256,0.11372549,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.11372549086809158
2024-07-09,3,20,2405,0.524222,0.16781236,0.003921569,0.8784314,0.41960784792900085,0.5058823823928833,0.6196078658103943,0.8784313797950745
2024-07-09,3,11,2404,0.25069028,0.12909198,0.003921569,0.6156863,0.0941176488995552,0.29411765933036804,0.32549020648002625,0.615686297416687
2024-07-09,1,21,2403,0.24229127,0.19325478,0.003921569,0.90588236,0.08235294371843338,0.24313725531101227,0.32549020648002625,0.9058823585510254
2024-07-09,1,11,2402,0.09115469,0.06985656,0.043137256,0.37254903,0.0470588244497776,0.062745101749897,0.0941176488995552,0.37254902720451355
2024-07-09,1,10,2401,0.17688337,0.14010441,0.043137256,0.6156863,0.05882352963089943,0.11372549086809158,0.250980406999588,0.615686297416687
2024-07-09,1,8,2503,0.3907072,0.26475027,0.003921569,0.90588236,0.26274511218070984,0.35686275362968445,0.42352941632270813,0.9058823585510254
2024-07-09,3,12,2506,0.050323803,0.009358053,0.043137256,0.11372549,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.11372549086809158
2024-07-09,1,19,2501,0.31117126,0.13905732,0.05882353,0.6156863,0.24313725531101227,0.33725491166114807,0.41960784792900085,0.615686297416687
2024-07-09,3,5,2504,0.49439207,0.23610234,0.003921569,0.90588236,0.31568628549575806,0.45098039507865906,0.615686297416687,0.9058823585510254
2024-07-09,3,7,2505,0.44549575,0.13688916,0.003921569,0.81960785,0.41960784792900085,0.42352941632270813,0.5411764979362488,0.8196078538894653
2024-07-09,3,24,2606,0.049681917,0.012605625,0.043137256,0.23921569,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.239215686917305
2024-07-09,3,30,2605,0.28714493,0.21417493,0.003921569,0.9019608,0.08235294371843338,0.2705882489681244,0.41960784792900085,0.9019607901573181
2024-07-09,1,26,2603,0.09305142,0.10218643,0.043137256,0.7058824,0.0470588244497776,0.0470588244497776,0.07058823853731155,0.7058823704719543
2024-07-09,3,28,2604,0.7202005,0.21202631,0.003921569,0.90588236,0.5921568870544434,0.7960784435272217,0.9058823585510254,0.9058823585510254
2024-07-09,1,17,2602,0.119077906,0.10400418,0.003921569,0.4862745,0.054901961237192154,0.07058823853731155,0.11372549086809158,0.48627451062202454
2024-07-09,1,23,2601,0.0929499,0.07000781,0.043137256,0.3137255,0.0470588244497776,0.06666667014360428,0.10588235408067703,0.3137255012989044
2024-07-09,3,35,2706,0.15135282,0.09841044,0.043137256,0.32941177,0.07450980693101883,0.0941176488995552,0.250980406999588,0.3294117748737335
2024-07-09,3,2,2704,0.35152274,0.2270787,0.003921569,0.90588236,0.12941177189350128,0.3843137323856354,0.42352941632270813,0.9058823585510254
2024-07-09,3,34,2705,0.3162552,0.1356526,0.003921569,0.7490196,0.24705882370471954,0.3176470696926117,0.41960784792900085,0.7490196228027344
2024-07-09,1,1,2703,0.47274274,0.22583742,0.003921569,0.90588236,0.3176470696926117,0.41960784792900085,0.572549045085907,0.9058823585510254
2024-07-09,1,13,2702,0.07574868,0.068795905,0.043137256,0.42352942,0.0470588244497776,0.0470588244497776,0.062745101749897,0.42352941632270813
2024-07-09,1,24,2701,0.09305221,0.10843199,0.043137256,0.6784314,0.0470588244497776,0.0470588244497776,0.06666667014360428,0.6784313917160034
2024-07-25,1,15,2502,0.048720505,0.0066646487,0.043137256,0.08627451,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.08627451211214066
2024-07-25,4,27,204,0.29609567,0.07539737,0.003921569,0.60784316,0.250980406999588,0.2862745225429535,0.3176470696926117,0.6078431606292725
2024-07-25,4,30,206,0.17586368,0.11198031,0.003921569,0.41960785,0.07450980693101883,0.12941177189350128,0.26274511218070984,0.41960784792900085
2024-07-25,4,2,205,0.09407125,0.05993533,0.043137256,0.39607844,0.05882352963089943,0.07450980693101883,0.0941176488995552,0.3960784375667572
2024-07-25,2,14,203,0.28901604,0.048992407,0.105882354,0.41960785,0.2705882489681244,0.29411765933036804,0.3137255012989044,0.41960784792900085
2024-07-25,2,26,202,0.739019,0.20330648,0.32156864,0.90588236,0.5411764979362488,0.9019607901573181,0.9058823585510254,0.9058823585510254
2024-07-25,2,1,201,0.594626,0.31355563,0.003921569,0.90588236,0.2823529541492462,0.6470588445663452,0.9058823585510254,0.9058823585510254
2024-07-25,2,5,301,0.2456851,0.10705994,0.003921569,0.9019608,0.13333334028720856,0.250980406999588,0.3019607961177826,0.9019607901573181
2024-07-25,2,20,302,0.27953044,0.10685191,0.003921569,0.5411765,0.24705882370471954,0.29411765933036804,0.3294117748737335,0.5411764979362488
2024-07-25,2,10,303,0.21204399,0.0693419,0.003921569,0.37254903,0.13333334028720856,0.24313725531101227,0.2549019753932953,0.37254902720451355
2024-07-25,4,4,304,0.5093182,0.20706028,0.003921569,0.90588236,0.3843137323856354,0.42352941632270813,0.6784313917160034,0.9058823585510254
2024-07-25,4,19,305,0.23605932,0.10496206,0.003921569,0.4862745,0.12941177189350128,0.24705882370471954,0.3137255012989044,0.48627451062202454
2024-07-25,4,21,306,0.56936646,0.19104211,0.003921569,0.90588236,0.42352941632270813,0.5568627715110779,0.7137255072593689,0.9058823585510254
2024-07-25,4,28,406,0.19221488,0.09746506,0.0627451,0.42352942,0.0941176488995552,0.239215686917305,0.26274511218070984,0.42352941632270813
2024-07-25,4,13,405,0.22264239,0.091678046,0.003921569,0.41960785,0.12941177189350128,0.24313725531101227,0.27843138575553894,0.41960784792900085
2024-07-25,4,15,404,0.1066713,0.06795448,0.043137256,0.3254902,0.062745101749897,0.08235294371843338,0.11372549086809158,0.32549020648002625
2024-07-25,2,25,403,0.2502974,0.0635648,0.003921569,0.42352942,0.24313725531101227,0.250980406999588,0.2705882489681244,0.42352941632270813
2024-07-25,2,12,402,0.21325181,0.09036064,0.07058824,0.42352942,0.12549020163714886,0.24705882370471954,0.2705882489681244,0.42352941632270813
2024-07-25,2,32,401,0.17985846,0.09116091,0.07058824,0.35686275,0.0941176488995552,0.12941177189350128,0.26274511218070984,0.35686275362968445
2024-07-25,4,8,506,0.1871911,0.09457051,0.05882353,0.35686275,0.10588235408067703,0.13333334028720856,0.26274511218070984,0.35686275362968445
2024-07-25,4,5,505,0.21263243,0.105160765,0.003921569,0.42352942,0.11372549086809158,0.239215686917305,0.2862745225429535,0.42352941632270813
2024-07-25,4,34,504,0.10575474,0.06601948,0.047058824,0.27058825,0.06666667014360428,0.08235294371843338,0.10588235408067703,0.2705882489681244
2024-07-25,2,17,503,0.19312254,0.07843368,0.003921569,0.39607844,0.11372549086809158,0.239215686917305,0.2549019753932953,0.3960784375667572
2024-07-25,2,19,502,0.26256794,0.13302559,0.003921569,0.5254902,0.11176470667123795,0.2549019753932953,0.41960784792900085,0.5254902243614197
2024-07-25,2,3,501,0.19083422,0.08051462,0.07058824,0.32156864,0.11372549086809158,0.239215686917305,0.2549019753932953,0.32156863808631897
2024-07-25,2,8,601,0.1581274,0.095215365,0.043137256,0.3137255,0.07156863063573837,0.11372549086809158,0.250980406999588,0.3137255012989044
2024-07-25,2,2,602,0.06639982,0.038039822,0.043137256,0.24313726,0.0470588244497776,0.05882352963089943,0.06666667014360428,0.24313725531101227
2024-07-25,2,23,603,0.12981398,0.07755567,0.05882353,0.32941177,0.07058823853731155,0.0941176488995552,0.239215686917305,0.3294117748737335
2024-07-25,4,10,604,0.06301195,0.0400136,0.043137256,0.2784314,0.0470588244497776,0.0470588244497776,0.062745101749897,0.27843138575553894
2024-07-25,4,26,605,0.3445908,0.1676804,0.003921569,0.8784314,0.250980406999588,0.41960784792900085,0.42352941632270813,0.8784313797950745
2024-07-25,4,17,606,0.09201311,0.082384646,0.043137256,0.32941177,0.0470588244497776,0.0470588244497776,0.08235294371843338,0.3294117748737335
2024-07-25,4,12,805,0.09848011,0.06392175,0.043137256,0.3019608,0.05882352963089943,0.07058823853731155,0.11372549086809158,0.3019607961177826
2024-07-25,2,31,803,0.05298759,0.013314848,0.043137256,0.12941177,0.0470588244497776,0.0470588244497776,0.054901961237192154,0.12941177189350128
2024-07-25,2,11,801,0.2956583,0.11047178,0.003921569,0.7490196,0.24705882370471954,0.2862745225429535,0.32549020648002625,0.7490196228027344
2024-07-25,4,20,806,0.0993464,0.06827701,0.043137256,0.35686275,0.05882352963089943,0.07450980693101883,0.0941176488995552,0.35686275362968445
2024-07-25,4,24,804,0.09733474,0.093563996,0.043137256,0.42352942,0.0470588244497776,0.054901961237192154,0.08627451211214066,0.42352941632270813
2024-07-25,2,6,802,0.12420234,0.089238234,0.043137256,0.37254903,0.062745101749897,0.07450980693101883,0.239215686917305,0.37254902720451355
2024-07-25,2,7,901,0.331328,0.14372148,0.003921569,0.90588236,0.2549019753932953,0.29411765933036804,0.35686275362968445,0.9058823585510254
2024-07-25,2,34,902,0.09157675,0.048794754,0.043137256,0.2509804,0.07058823853731155,0.07450980693101883,0.08627451211214066,0.250980406999588
2024-07-25,2,15,903,0.05900917,0.012362951,0.043137256,0.08627451,0.0470588244497776,0.05882352963089943,0.06666667014360428,0.08627451211214066
2024-07-25,4,32,904,0.06615564,0.044788703,0.043137256,0.27058825,0.0470588244497776,0.0470588244497776,0.062745101749897,0.2705882489681244
2024-07-25,4,6,905,0.09982283,0.075774856,0.043137256,0.42352942,0.054901961237192154,0.06666667014360428,0.09705882519483566,0.42352941632270813
2024-07-25,4,11,906,0.24419399,0.070229135,0.003921569,0.41960785,0.24705882370471954,0.26274511218070984,0.2862745225429535,0.41960784792900085
2024-07-25,2,21,1001,0.40520415,0.17405951,0.003921569,0.90588236,0.32156863808631897,0.41960784792900085,0.43529412150382996,0.9058823585510254
2024-07-25,2,33,1002,0.25560856,0.23736039,0.003921569,0.90588236,0.08235294371843338,0.13333334028720856,0.32549020648002625,0.9058823585510254
2024-07-25,2,16,1003,0.07105233,0.017393554,0.047058824,0.13333334,0.05882352963089943,0.06666667014360428,0.07450980693101883,0.13333334028720856
2024-07-25,4,31,1004,0.053452447,0.02806872,0.043137256,0.28627452,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.2862745225429535
2024-07-25,4,3,1005,0.07238659,0.035765324,0.043137256,0.2509804,0.0470588244497776,0.062745101749897,0.08627451211214066,0.250980406999588
2024-07-25,4,7,1006,0.10709075,0.05884228,0.043137256,0.3137255,0.07058823853731155,0.0941176488995552,0.11372549086809158,0.3137255012989044
2024-07-25,4,16,1105,0.09103955,0.038791906,0.043137256,0.25490198,0.07058823853731155,0.08235294371843338,0.10588235408067703,0.2549019753932953
2024-07-25,4,25,1106,0.072275296,0.047251176,0.043137256,0.27058825,0.0470588244497776,0.0470588244497776,0.08235294371843338,0.2705882489681244
2024-07-25,4,9,1104,0.22002429,0.13791719,0.003921569,0.54901963,0.07450980693101883,0.24705882370471954,0.3176470696926117,0.5490196347236633
2024-07-25,2,29,1103,0.096879,0.06239038,0.043137256,0.25490198,0.05882352963089943,0.07450980693101883,0.10588235408067703,0.2549019753932953
2024-07-25,2,4,1102,0.8312272,0.16851589,0.32156864,0.90588236,0.9058823585510254,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-25,2,18,1101,0.084685005,0.061625455,0.043137256,0.29411766,0.054901961237192154,0.05882352963089943,0.08235294371843338,0.29411765933036804
2024-07-25,4,1,1204,0.3342267,0.11759048,0.003921569,0.5882353,0.2705882489681244,0.3333333432674408,0.42352941632270813,0.5882353186607361
2024-07-25,4,18,1206,0.06712475,0.04983445,0.043137256,0.27058825,0.0470588244497776,0.0470588244497776,0.062745101749897,0.2705882489681244
2024-07-25,2,22,1203,0.06844714,0.04201012,0.043137256,0.3019608,0.0470588244497776,0.05882352963089943,0.07058823853731155,0.3019607961177826
2024-07-25,2,13,1201,0.09009166,0.063516535,0.043137256,0.29411766,0.054901961237192154,0.062745101749897,0.0941176488995552,0.29411765933036804
2024-07-25,4,29,1205,0.15665022,0.07286048,0.07058824,0.27058825,0.08627451211214066,0.12941177189350128,0.24313725531101227,0.2705882489681244
2024-07-25,2,24,1202,0.26275656,0.08019987,0.07058824,0.39607844,0.24705882370471954,0.27843138575553894,0.3176470696926117,0.3960784375667572
2024-07-25,4,14,1304,0.19856249,0.092732996,0.003921569,0.41960785,0.10588235408067703,0.239215686917305,0.26274511218070984,0.41960784792900085
2024-07-25,4,23,1306,0.05131846,0.0101677235,0.043137256,0.105882354,0.0470588244497776,0.0470588244497776,0.054901961237192154,0.10588235408067703
2024-07-25,4,22,1305,0.08955924,0.04973744,0.043137256,0.27058825,0.06666667014360428,0.07450980693101883,0.08627451211214066,0.2705882489681244
2024-07-25,2,27,1303,0.09845939,0.07635443,0.043137256,0.32941177,0.0470588244497776,0.062745101749897,0.10588235408067703,0.3294117748737335
2024-07-25,2,28,1302,0.199352,0.091176234,0.043137256,0.35686275,0.10588235408067703,0.24313725531101227,0.2705882489681244,0.35686275362968445
2024-07-25,2,30,1301,0.06545393,0.062464632,0.043137256,0.41960785,0.0470588244497776,0.0470588244497776,0.054901961237192154,0.41960784792900085
2024-07-25,3,9,1506,0.20876986,0.10150306,0.05490196,0.41960785,0.11372549086809158,0.239215686917305,0.2705882489681244,0.41960784792900085
2024-07-25,3,32,1505,0.25624415,0.058251828,0.09411765,0.41960785,0.24705882370471954,0.26274511218070984,0.272549033164978,0.41960784792900085
2024-07-25,4,33,1504,0.26141372,0.09830819,0.05882353,0.5411765,0.239215686917305,0.2549019753932953,0.31568628549575806,0.5411764979362488
2024-07-25,2,9,1503,0.21481743,0.1110008,0.003921569,0.39607844,0.0941176488995552,0.24705882370471954,0.3137255012989044,0.3960784375667572
2024-07-25,1,3,1502,0.15785712,0.0865464,0.05882353,0.30980393,0.07450980693101883,0.11372549086809158,0.24705882370471954,0.30980393290519714
2024-07-25,1,20,1501,0.061694875,0.045880653,0.043137256,0.29411766,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.29411765933036804
2024-07-25,1,31,1601,0.054534648,0.023956597,0.043137256,0.24313726,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.24313725531101227
2024-07-25,1,32,1602,0.12261285,0.068134256,0.05882353,0.27058825,0.07058823853731155,0.0941176488995552,0.12941177189350128,0.2705882489681244
2024-07-25,1,34,1603,0.12891567,0.104709685,0.003921569,0.42352942,0.07058823853731155,0.08627451211214066,0.11372549086809158,0.42352941632270813
2024-07-25,3,22,1604,0.1526448,0.110125914,0.003921569,0.5411765,0.06666667014360428,0.10588235408067703,0.24803921952843666,0.5411764979362488
2024-07-25,3,14,1605,0.3090124,0.21124735,0.003921569,0.90588236,0.13333334028720856,0.26274511218070984,0.364705890417099,0.9058823585510254
2024-07-25,3,6,1606,0.17969188,0.15171878,0.003921569,0.5647059,0.06666667014360428,0.08627451211214066,0.3137255012989044,0.5647059082984924
2024-07-25,1,14,1701,0.05790812,0.029899959,0.043137256,0.2509804,0.0470588244497776,0.0470588244497776,0.05882352963089943,0.250980406999588
2024-07-25,1,35,1702,0.116232924,0.08968105,0.003921569,0.42352942,0.06666667014360428,0.08235294371843338,0.11372549086809158,0.42352941632270813
2024-07-25,1,33,1703,0.17424995,0.09829204,0.05882353,0.41960785,0.08627451211214066,0.13333334028720856,0.26274511218070984,0.41960784792900085
2024-07-25,3,13,1704,0.30634028,0.09599044,0.003921569,0.6,0.24313725531101227,0.29411765933036804,0.35686275362968445,0.6000000238418579
2024-07-25,3,21,1705,0.88719106,0.06907814,0.5058824,0.90588236,0.9058823585510254,0.9058823585510254,0.9058823585510254,0.9058823585510254
2024-07-25,3,10,1706,0.21537021,0.15845242,0.043137256,0.57254905,0.07058823853731155,0.13333334028720856,0.37254902720451355,0.572549045085907
2024-07-25,3,4,1806,0.3578089,0.11314591,0.08627451,0.57254905,0.29411765933036804,0.3960784375667572,0.42352941632270813,0.572549045085907
2024-07-25,3,18,1805,0.6367544,0.24241094,0.08627451,0.90588236,0.42352941632270813,0.7137255072593689,0.8745098114013672,0.9058823585510254
2024-07-25,3,8,1804,0.25918332,0.0881205,0.0627451,0.42352942,0.24313725531101227,0.27843138575553894,0.3176470696926117,0.42352941632270813
2024-07-25,1,7,1803,0.11248407,0.08142258,0.043137256,0.32156864,0.0470588244497776,0.08431372791528702,0.12941177189350128,0.32156863808631897
2024-07-25,1,18,1802,0.16952884,0.13872507,0.003921569,0.42352942,0.054901961237192154,0.08235294371843338,0.3019607961177826,0.42352941632270813
2024-07-25,1,25,1801,0.06250145,0.030605912,0.043137256,0.2509804,0.0470588244497776,0.0470588244497776,0.06666667014360428,0.250980406999588
2024-07-25,3,19,1906,0.09173918,0.063306265,0.047058824,0.32156864,0.05882352963089943,0.06666667014360428,0.08627451211214066,0.32156863808631897
2024-07-25,3,31,1905,0.11295896,0.12132765,0.003921569,0.5568628,0.0470588244497776,0.054901961237192154,0.0941176488995552,0.5568627715110779
2024-07-25,3,23,1904,0.20959908,0.10570702,0.06666667,0.37254903,0.08627451211214066,0.2705882489681244,0.30980393290519714,0.37254902720451355
2024-07-25,1,2,1903,0.059334032,0.040851302,0.043137256,0.32156864,0.0470588244497776,0.0470588244497776,0.054901961237192154,0.32156863808631897
2024-07-25,1,29,1902,0.07367661,0.052266546,0.043137256,0.3137255,0.0470588244497776,0.05882352963089943,0.07450980693101883,0.3137255012989044
2024-07-25,1,22,1901,0.06405616,0.04314423,0.043137256,0.2509804,0.0470588244497776,0.0470588244497776,0.05882352963089943,0.250980406999588
2024-07-25,3,1,2005,0.5951638,0.20624654,0.27058825,0.90588236,0.41960784792900085,0.5647059082984924,0.8078431487083435,0.9058823585510254
2024-07-25,3,29,2006,0.07728276,0.06289431,0.043137256,0.3019608,0.0470588244497776,0.0470588244497776,0.07058823853731155,0.3019607961177826
2024-07-25,1,6,2001,0.085137494,0.06400208,0.043137256,0.39607844,0.0470588244497776,0.07058823853731155,0.08235294371843338,0.3960784375667572
2024-07-25,1,16,2002,0.06918436,0.035572562,0.043137256,0.25490198,0.0470588244497776,0.062745101749897,0.07450980693101883,0.2549019753932953
2024-07-25,1,28,2003,0.20574476,0.09504216,0.003921569,0.41960785,0.11372549086809158,0.239215686917305,0.2705882489681244,0.41960784792900085
